OBJECTID,STCNTYFIPS,RROWNER1,YARDNAME,RROWNER1_NAME,Shape__Length
2326,56001,UP,LARAMIE,UNION PACIFIC RAILROAD COMPANY,23047.4017597256
2327,48479,UP,LAREDO,UNION PACIFIC RAILROAD COMPANY,21454.027968269
2328,06077,UP,LATHROP INTERMODAL TERMINAL,UNION PACIFIC RAILROAD COMPANY,8283.37894747982
2329,47157,UP,LEEWOOD (UP),UNION PACIFIC RAILROAD COMPANY,4834.6613494713
2330,29510,UP,LESPERANCE,UNION PACIFIC RAILROAD COMPANY,15031.5755104117
2331,31001,UP,LEVEL,UNION PACIFIC RAILROAD COMPANY,11090.3399249406
2332,31109,UP,LINCOLN (UP),UNION PACIFIC RAILROAD COMPANY,3223.35207925808
2333,22077,UP,LIVONIA,UNION PACIFIC RAILROAD COMPANY,42275.8134775389
2334,48201,UP,LLOYD,UNION PACIFIC RAILROAD COMPANY,12267.9195765082
2335,48201,UP,LOCKWOOD INTERMODAL,UNION PACIFIC RAILROAD COMPANY,5180.50776574187
2336,49005,UP,LOGAN,UNION PACIFIC RAILROAD COMPANY,2446.7992380354
2337,48439,UP,LOGGING YARD,UNION PACIFIC RAILROAD COMPANY,2226.97117566629
2338,48057,UP,LONG MOTT,UNION PACIFIC RAILROAD COMPANY,4005.18625600235
2339,48183,UP,LONGVIEW (BNSF),UNION PACIFIC RAILROAD COMPANY,4722.3271258999
2340,48183,UP,LONGVIEW (UP),UNION PACIFIC RAILROAD COMPANY,21407.2224757802
2341,48183,UP,LONGVIEW SIT,UNION PACIFIC RAILROAD COMPANY,2099.41010154421
2342,48183,UP,LONGVIEW YARD (BNSF),UNION PACIFIC RAILROAD COMPANY,669.207809043456
2343,48183,UP,LONGVIEW YARD (UP),UNION PACIFIC RAILROAD COMPANY,1078.15752386598
2344,35023,UP,LORDSBURG,UNION PACIFIC RAILROAD COMPANY,8656.27885994691
2345,06037,UP,LOS ANGELES J YARD,UNION PACIFIC RAILROAD COMPANY,4175.56632631979
2346,06037,UP,LOS NIETOS YARD,UNION PACIFIC RAILROAD COMPANY,8810.08713633282
2347,48005,UP,LUFKIN,UNION PACIFIC RAILROAD COMPANY,9842.58760454968
2348,49027,UP,LYNNDYL,UNION PACIFIC RAILROAD COMPANY,9513.63407693104
2349,48201,UP,M-K,UNION PACIFIC RAILROAD COMPANY,865.540003424723
2350,17119,UP,MADISON (UP),UNION PACIFIC RAILROAD COMPANY,10356.4354948405
2351,29069,UP,MALDEN,UNION PACIFIC RAILROAD COMPANY,2946.58972662224
2352,27013,UP,MANKATO,UNION PACIFIC RAILROAD COMPANY,4869.79071751962
2353,19195,UP,MANLY TERMINAL,UNION PACIFIC RAILROAD COMPANY,3885.33948983907
2354,06037,UP,MANUEL YARD,UNION PACIFIC RAILROAD COMPANY,4365.35263046474
2355,22019,UP,MAPLEWOOD,UNION PACIFIC RAILROAD COMPANY,7596.80361705892
2356,05035,UP,MARION IMF,UNION PACIFIC RAILROAD COMPANY,16694.4171959259
2357,48201,UP,MARKET STREET,UNION PACIFIC RAILROAD COMPANY,864.415501515332
2358,48203,UP,MARSHALL,UNION PACIFIC RAILROAD COMPANY,4580.8676170062
2359,19127,UP,MARSHALLTOWN,UNION PACIFIC RAILROAD COMPANY,12536.3772524805
2360,20117,UP,MARYSVILLE,UNION PACIFIC RAILROAD COMPANY,25756.1134817864
2361,19033,UP,MASON CITY (UP),UNION PACIFIC RAILROAD COMPANY,3944.25184859539
2362,48361,UP,MAURICEVILLE,UNION PACIFIC RAILROAD COMPANY,3072.72346688126
2363,40121,UP,MCALESTER,UNION PACIFIC RAILROAD COMPANY,6540.26327582195
2364,05041,UP,MCGEHEE,UNION PACIFIC RAILROAD COMPANY,14918.5842505926
2365,05041,UP,MCGEHEE (UP),UNION PACIFIC RAILROAD COMPANY,4713.69522726479
2366,05027,UP,MCNEIL,UNION PACIFIC RAILROAD COMPANY,1330.49394363037
2367,06037,UP,MEDITERRANEAN YARD (PHL),UNION PACIFIC RAILROAD COMPANY,7615.89759487841
2368,06037,UP,MEDITERRANEAN YARD (UP),UNION PACIFIC RAILROAD COMPANY,1776.88092249803
2369,49035,UP,MIDVALE,UNION PACIFIC RAILROAD COMPANY,6496.53319786104
2370,48113,UP,MILLER,UNION PACIFIC RAILROAD COMPANY,22081.3565911493
2371,06085,UP,MILPITAS YARD,UNION PACIFIC RAILROAD COMPANY,34676.360882625
2372,48499,UP,MINEOLA,UNION PACIFIC RAILROAD COMPANY,4695.29778654246
2373,06065,UP,MIRA LOMA YARD,UNION PACIFIC RAILROAD COMPANY,7263.98611736008
2374,48493,UP,MISSION RAIL PARK,UNION PACIFIC RAILROAD COMPANY,4830.00551115202
2375,19085,UP,MISSOURI VALLEY,UNION PACIFIC RAILROAD COMPANY,9053.64879141552
2376,29095,UP,MISSY SPUR,UNION PACIFIC RAILROAD COMPANY,10079.322748012
2377,55079,UP,MITCHELL YARD,UNION PACIFIC RAILROAD COMPANY,4069.66562627453
2378,06029,UP,MOJAVE YARD,UNION PACIFIC RAILROAD COMPANY,13055.3256154885
2379,48475,UP,MONAHANS,UNION PACIFIC RAILROAD COMPANY,5267.20674554746
2380,22073,UP,MONROE YARD (UP),UNION PACIFIC RAILROAD COMPANY,14695.5057103327
2381,06071,UP,MONTCLAIR,UNION PACIFIC RAILROAD COMPANY,5332.83595386918
2382,16007,UP,MONTPELIER,UNION PACIFIC RAILROAD COMPANY,20210.5782840639
2383,08085,UP,MONTROSE YARD,UNION PACIFIC RAILROAD COMPANY,1823.89186244237
2384,48141,UP,MOPAC,UNION PACIFIC RAILROAD COMPANY,6849.11216023656
2385,48449,UP,MOUNT PLEASANT,UNION PACIFIC RAILROAD COMPANY,1204.10968887277
2386,06001,UP,MULFORD YARD,UNION PACIFIC RAILROAD COMPANY,3743.40605839899
2387,40101,UP,MUSKOGEE,UNION PACIFIC RAILROAD COMPANY,11294.879444998
2388,16027,UP,NAMPA,UNION PACIFIC RAILROAD COMPANY,89068.9449165024
2389,29095,UP,NEFF,UNION PACIFIC RAILROAD COMPANY,91575.3366943415
2390,48439,UP,NEW,UNION PACIFIC RAILROAD COMPANY,11581.793770316
2391,48201,UP,NEW SOUTH,UNION PACIFIC RAILROAD COMPANY,8988.07446929683
2392,06001,UP,NEWARK YARD,UNION PACIFIC RAILROAD COMPANY,14951.6661296804
2393,48439,UP,NEY,UNION PACIFIC RAILROAD COMPANY,23239.2484452828
2394,04023,UP,NOGALES YARD,UNION PACIFIC RAILROAD COMPANY,2934.33314805827
2395,08001,UP,NORTH,UNION PACIFIC RAILROAD COMPANY,13579.0781403157
2396,08031,UP,NORTH,UNION PACIFIC RAILROAD COMPANY,8480.74587578362
2397,48201,UP,NORTH,UNION PACIFIC RAILROAD COMPANY,77.3841051617433
2398,17031,UP,NORTH AVENUE,UNION PACIFIC RAILROAD COMPANY,2784.71087596168
2399,19155,UP,NORTH COUNCIL BLUFFS,UNION PACIFIC RAILROAD COMPANY,13583.0635724242
2400,40047,UP,NORTH END,UNION PACIFIC RAILROAD COMPANY,12921.6054080588
2401,05119,UP,NORTH LITTLE ROCK,UNION PACIFIC RAILROAD COMPANY,60011.3071667992
2402,20117,UP,NORTH MARYSVILLE,UNION PACIFIC RAILROAD COMPANY,4512.74158429676
2403,41051,UP,NORTH PORTLAND,UNION PACIFIC RAILROAD COMPANY,6852.31923846198
2404,32031,UP,NORTH RENO-PARR,UNION PACIFIC RAILROAD COMPANY,2998.09023848544
2405,32031,UP,NORTH RENO-PARR YARD,UNION PACIFIC RAILROAD COMPANY,1291.66607687637
2406,20177,UP,NORTH TOPEKA,UNION PACIFIC RAILROAD COMPANY,18682.1217059499
2407,49035,UP,NORTH YARD,UNION PACIFIC RAILROAD COMPANY,30350.971358467
2408,31123,UP,NORTHPORT (UP),UNION PACIFIC RAILROAD COMPANY,26773.8610223282
2409,08107,UP,OAKRIDGE-EDNA,UNION PACIFIC RAILROAD COMPANY,835.016785886397
2410,08107,UP,OAKRIDGE -EDNA,UNION PACIFIC RAILROAD COMPANY,830.057889866465
2411,41039,UP,OAKRIDGE YARD,UNION PACIFIC RAILROAD COMPANY,8791.91824539505
2412,48135,UP,ODESSA,UNION PACIFIC RAILROAD COMPANY,4175.1653181733
2413,48135,UP,ODESSA RAILPORT,UNION PACIFIC RAILROAD COMPANY,18796.8633771455
2414,48201,UP,OLD SOUTH,UNION PACIFIC RAILROAD COMPANY,4165.90179819346
2415,48061,UP,OLMITO,UNION PACIFIC RAILROAD COMPANY,25248.9918125523
2416,31055,UP,OMAHA INDUSTRIAL,UNION PACIFIC RAILROAD COMPANY,3826.89363881688
2417,06007,UP,OROVILLE YARD,UNION PACIFIC RAILROAD COMPANY,11770.7791219038
2418,20121,UP,OSAWATOMIE,UNION PACIFIC RAILROAD COMPANY,6744.48972401327
2419,19123,UP,OSKALOOSA,UNION PACIFIC RAILROAD COMPANY,5657.4255776926
2420,06111,UP,OXNARD YARD,UNION PACIFIC RAILROAD COMPANY,11277.5514670277
2421,06013,UP,OZOL YARD,UNION PACIFIC RAILROAD COMPANY,5022.58688089196
2422,48001,UP,PALESTINE,UNION PACIFIC RAILROAD COMPANY,16913.8951888057
2423,08045,UP,PARACHUTE,UNION PACIFIC RAILROAD COMPANY,10112.9973212627
2424,20099,UP,PARSONS,UNION PACIFIC RAILROAD COMPANY,25690.7184342793
2425,48439,UP,PEACH,UNION PACIFIC RAILROAD COMPANY,6662.67863768389
2426,41059,UP,PENDLETON YARD,UNION PACIFIC RAILROAD COMPANY,8875.42548483472
2427,08107,UP,PHIPPSBURG,UNION PACIFIC RAILROAD COMPANY,5690.38142354018
2428,04013,UP,PHOENIX YARD,UNION PACIFIC RAILROAD COMPANY,13465.5803690607
2429,48201,UP,PIERCE,UNION PACIFIC RAILROAD COMPANY,21243.0215808862
2430,05069,UP,PINE BLUFF,UNION PACIFIC RAILROAD COMPANY,46227.1854264881
2431,05069,UP,PINE BLUFF SHOPS,UNION PACIFIC RAILROAD COMPANY,6442.64051048695
2432,06013,UP,PITTSBURG YARD,UNION PACIFIC RAILROAD COMPANY,13479.5228117122
2433,16005,UP,POCATELLO,UNION PACIFIC RAILROAD COMPANY,137162.872084199
2434,06067,UP,POLK YARD,UNION PACIFIC RAILROAD COMPANY,3469.43982479901
2435,29023,UP,POPLAR BLUFF,UNION PACIFIC RAILROAD COMPANY,21308.390328852
2436,48245,UP,PORT ARTHUR,UNION PACIFIC RAILROAD COMPANY,353.11431189451
2437,48201,UP,PORT CROSSING,UNION PACIFIC RAILROAD COMPANY,9650.12484750966
2438,48479,UP,PORT LAREDO,UNION PACIFIC RAILROAD COMPANY,35203.3536601874
2439,05035,UP,PRESLEY,UNION PACIFIC RAILROAD COMPANY,3039.11824601702
2440,49007,UP,PRICE RIVER TERMINAL,UNION PACIFIC RAILROAD COMPANY,11939.592862118
2441,17031,UP,PROVISO,UNION PACIFIC RAILROAD COMPANY,66664.6777356878
2442,17043,UP,PROVISO,UNION PACIFIC RAILROAD COMPANY,1018.52615917879
2443,17031,UP,PROVISO #9,UNION PACIFIC RAILROAD COMPANY,17537.2498496883
2444,49049,UP,PROVO,UNION PACIFIC RAILROAD COMPANY,27298.6854391109
2445,40097,UP,PRYOR,UNION PACIFIC RAILROAD COMPANY,6195.6673868942
2446,08031,UP,PULLMAN,UNION PACIFIC RAILROAD COMPANY,11794.4332035807
2447,56007,UP,RAWLINS,UNION PACIFIC RAILROAD COMPANY,25056.5754543517
2448,48181,UP,RAY,UNION PACIFIC RAILROAD COMPANY,20543.792125781
2449,06081,UP,REDWOOD CITY YARD,UNION PACIFIC RAILROAD COMPANY,80.8443209722077
2450,48391,UP,REFUGIO SIT,UNION PACIFIC RAILROAD COMPANY,13158.9453099906
2451,53071,UP,RIFTON,UNION PACIFIC RAILROAD COMPANY,5518.25588238264
2452,06037,UP,RIOCO YARD,UNION PACIFIC RAILROAD COMPANY,4724.6682737336
2453,56037,UP,ROCK SPRINGS,UNION PACIFIC RAILROAD COMPANY,9447.60310612014
2454,06099,UP,ROGERS YARD,UNION PACIFIC RAILROAD COMPANY,3322.1569829252
2455,49035,UP,ROPER YARD,UNION PACIFIC RAILROAD COMPANY,42457.9882315899
2456,06037,UP,ROWLAND YARD,UNION PACIFIC RAILROAD COMPANY,5678.40620521686
2457,06071,UP,S KAISER YARD,UNION PACIFIC RAILROAD COMPANY,2039.63420876051
2458,06071,UP,S. KAISER YARD,UNION PACIFIC RAILROAD COMPANY,4801.63945831927
2459,27165,UP,SAINT JAMES,UNION PACIFIC RAILROAD COMPANY,2846.29502193137
2460,17121,UP,SALEM,UNION PACIFIC RAILROAD COMPANY,16203.0664608304
2461,41047,UP,SALEM YARD,UNION PACIFIC RAILROAD COMPANY,12117.2882033188
2462,20169,UP,SALINA,UNION PACIFIC RAILROAD COMPANY,10300.5292005963
2463,06053,UP,SALINAS YARD,UNION PACIFIC RAILROAD COMPANY,4460.55163006336
2464,49035,UP,SALT LAKE CITY INTERMODAL,UNION PACIFIC RAILROAD COMPANY,11485.3923513147
2465,48029,UP,SAN ANTONIO INTERMODAL TERM,UNION PACIFIC RAILROAD COMPANY,35526.5517751643
2466,48029,UP,SAN ANTONIO TOFC,UNION PACIFIC RAILROAD COMPANY,1157.50629408504
2467,48029,UP,SAN FERNANDO,UNION PACIFIC RAILROAD COMPANY,2602.52185978632
2468,08001,UP,SAND CREEK,UNION PACIFIC RAILROAD COMPANY,2777.83963242229
2469,35019,UP,SANTA ROSA,UNION PACIFIC RAILROAD COMPANY,2518.23921938945
2470,35013,UP,SANTA TERESA INTERMODAL,UNION PACIFIC RAILROAD COMPANY,20824.1530560245
2471,47157,UP,SARGENT,UNION PACIFIC RAILROAD COMPANY,9345.30159467128
2472,29201,UP,SCOTT CITY,UNION PACIFIC RAILROAD COMPANY,24995.4073504857
2473,06029,UP,SEARLES YARD,UNION PACIFIC RAILROAD COMPANY,4912.61236151683
2474,48201,UP,SETTEGAST,UNION PACIFIC RAILROAD COMPANY,23523.4251177519
2475,20199,UP,SHARON SPRINGS,UNION PACIFIC RAILROAD COMPANY,10479.7451148012
2476,55117,UP,SHEBOYGAN YARD,UNION PACIFIC RAILROAD COMPANY,2294.71738607446
2477,48039,UP,SHINTECH BRAZORIA,UNION PACIFIC RAILROAD COMPANY,10347.5337356104
2478,06037,UP,SHOPS YARD (LATC),UNION PACIFIC RAILROAD COMPANY,25721.9329215198
2479,19153,UP,SHORTLINE,UNION PACIFIC RAILROAD COMPANY,15745.2570015821
2480,22017,UP,SHREVEPORT LEVY STREET,UNION PACIFIC RAILROAD COMPANY,3803.5967132385
2481,22017,UP,SHREVEPORT RIVERFRONT,UNION PACIFIC RAILROAD COMPANY,4244.709926264
2482,53063,UP,SI,UNION PACIFIC RAILROAD COMPANY,7033.11172673199
2483,53063,UP,SI YARD,UNION PACIFIC RAILROAD COMPANY,1921.99412654289
2484,31033,UP,SIDNEY,UNION PACIFIC RAILROAD COMPANY,7283.98954434838
2485,19193,UP,SIOUX CITY STOCKYARDS,UNION PACIFIC RAILROAD COMPANY,12374.9053913651
2486,48029,UP,SLOAN,UNION PACIFIC RAILROAD COMPANY,1732.77696243806
2487,48021,UP,SMITHVILLE,UNION PACIFIC RAILROAD COMPANY,6390.79475861379
2488,16029,UP,SODA SPRINGS,UNION PACIFIC RAILROAD COMPANY,6714.78071108132
2489,08051,UP,SOMERSET  YARD,UNION PACIFIC RAILROAD COMPANY,5723.89756604199
2490,08051,UP,SOMERSET YARD,UNION PACIFIC RAILROAD COMPANY,3135.67525930004
2491,20005,UP,SOUTH ATCHISON,UNION PACIFIC RAILROAD COMPANY,1219.07394095355
2492,48039,UP,SOUTH HOSKINS,UNION PACIFIC RAILROAD COMPANY,9333.98387166061
2493,31157,UP,SOUTH MORRILL,UNION PACIFIC RAILROAD COMPANY,38508.6036291931
2494,27037,UP,SOUTH PARK,UNION PACIFIC RAILROAD COMPANY,14847.1717575327
2495,06067,UP,SOUTH SACRAMENTO YARD,UNION PACIFIC RAILROAD COMPANY,8509.62166972417
2496,48029,UP,SOUTH SAN ANTONIO,UNION PACIFIC RAILROAD COMPANY,21847.9586372888
2497,48141,UP,SOUTH/INTERNATIONAL,UNION PACIFIC RAILROAD COMPANY,10134.0448952682
2498,48029,UP,SOUTHON RAIL TERMINAL,UNION PACIFIC RAILROAD COMPANY,580.576341977528
2499,48029,UP,SOUTHTON RAIL TERMINAL,UNION PACIFIC RAILROAD COMPANY,8260.88871515948
2500,32031,UP,SPARKS,UNION PACIFIC RAILROAD COMPANY,40054.997079757
2501,32031,UP,SPARKS YARD,UNION PACIFIC RAILROAD COMPANY,3083.58175249332
2502,53063,UP,SPOKANE,UNION PACIFIC RAILROAD COMPANY,24406.4059430228
2503,53063,UP,SPOKANE IND PARK,UNION PACIFIC RAILROAD COMPANY,3599.56515432327
2504,53063,UP,SPOKANE YARD,UNION PACIFIC RAILROAD COMPANY,2693.776959065
2505,41039,UP,SPRINGFIELD YARD,UNION PACIFIC RAILROAD COMPANY,13684.0894829431
2506,49049,UP,SPRINGVILLE SHOPS,UNION PACIFIC RAILROAD COMPANY,15874.2586708271
2507,41051,UP,ST. JOHNS AUTO YARD,UNION PACIFIC RAILROAD COMPANY,2101.78365385168
2508,20209,UP,STATE LINE,UNION PACIFIC RAILROAD COMPANY,335.020151811217
2509,29095,UP,STATE LINE,UNION PACIFIC RAILROAD COMPANY,4019.36988630125
2510,08107,UP,STEAMBOAT SPRINGS,UNION PACIFIC RAILROAD COMPANY,5692.21428582837
2511,22019,UP,STEGALL,UNION PACIFIC RAILROAD COMPANY,7382.60366957436
2512,06077,UP,STOCKTON YARD,UNION PACIFIC RAILROAD COMPANY,70740.6543068302
2513,48201,UP,STRANG,UNION PACIFIC RAILROAD COMPANY,10863.3208762785
2514,05001,UP,STUTTGART,UNION PACIFIC RAILROAD COMPANY,3794.64581116276
2515,48245,UP,SUNNYSIDE,UNION PACIFIC RAILROAD COMPANY,6837.02224522702
2516,53053,UP,TACOMA (UP),UNION PACIFIC RAILROAD COMPANY,6191.50171707072
2517,48491,UP,TAYLOR,UNION PACIFIC RAILROAD COMPANY,5859.79954301652
2518,05091,UP,TEXARKANA,UNION PACIFIC RAILROAD COMPANY,14059.8814151591
2519,48037,UP,TEXARKANA,UNION PACIFIC RAILROAD COMPANY,3664.41137800501
2520,05091,UP,TEXARKANA UP (SSW),UNION PACIFIC RAILROAD COMPANY,3376.89480751712
2521,05091,UP,TEXARKANA UP(SSW),UNION PACIFIC RAILROAD COMPANY,210.971262520282
2522,48037,UP,TEXARKANA UP(SSW),UNION PACIFIC RAILROAD COMPANY,3038.42148705415
2523,41065,UP,THE DALLES YARD,UNION PACIFIC RAILROAD COMPANY,17949.6642503724
2524,32003,UP,TITANIUM MINERALS,UNION PACIFIC RAILROAD COMPANY,2764.48026455688
2525,48439,UP,TOWER 55,UNION PACIFIC RAILROAD COMPANY,6919.26851018406
2526,06077,UP,TRACY YARD,UNION PACIFIC RAILROAD COMPANY,13388.0757472635
2527,04019,UP,TUCSON YARD,UNION PACIFIC RAILROAD COMPANY,20139.7388288845
2528,48423,UP,TYLER,UNION PACIFIC RAILROAD COMPANY,14518.7384210774
2529,31055,UP,UNION STOCK YARD,UNION PACIFIC RAILROAD COMPANY,7200.8082291205
2530,06065,UP,UP AUTO-TRANSFER TERMINAL YARD,UNION PACIFIC RAILROAD COMPANY,4481.47401102543
2531,06037,UP,UP MEAD YARD,UNION PACIFIC RAILROAD COMPANY,7260.45767960214
2532,06037,UP,VALLA YARD,UNION PACIFIC RAILROAD COMPANY,10441.1434040712
2533,17163,UP,VALLEY,UNION PACIFIC RAILROAD COMPANY,17261.3439966205
2534,32003,UP,VALLEY,UNION PACIFIC RAILROAD COMPANY,7213.59458414555
2535,53033,UP,VAN ASSELT,UNION PACIFIC RAILROAD COMPANY,279.377019098489
2536,05033,UP,VAN BUREN,UNION PACIFIC RAILROAD COMPANY,8478.23608233475
2537,17119,UP,VENICE,UNION PACIFIC RAILROAD COMPANY,3830.96525991695
2538,17163,UP,VENICE,UNION PACIFIC RAILROAD COMPANY,5538.50173021459
2539,17041,UP,VILLA GROVE,UNION PACIFIC RAILROAD COMPANY,9800.590570499
2540,48355,UP,VIOLA,UNION PACIFIC RAILROAD COMPANY,3166.1666337373
2541,06001,UP,WARM SPRINGS YARD,UNION PACIFIC RAILROAD COMPANY,45872.4017869999
2542,06053,UP,WATSONVILLE YARD,UNION PACIFIC RAILROAD COMPANY,20737.5654439647
2543,17097,UP,WAUKEGAN (UP),UNION PACIFIC RAILROAD COMPANY,1332.2224808387
2544,17097,UP,WAUKEGAN (UP0,UNION PACIFIC RAILROAD COMPANY,4579.8101732563
2545,17007,UP,WEST,UNION PACIFIC RAILROAD COMPANY,10918.0391205879
2546,20209,UP,WEST,UNION PACIFIC RAILROAD COMPANY,5411.65307420705
2547,48167,UP,WEST,UNION PACIFIC RAILROAD COMPANY,2114.18097001201
2548,17043,UP,WEST CHICAGO,UNION PACIFIC RAILROAD COMPANY,15742.5019772154
2549,06071,UP,WEST COLTON YARD,UNION PACIFIC RAILROAD COMPANY,60291.338992961
2550,08051,UP,WEST ELK MINE YARD,UNION PACIFIC RAILROAD COMPANY,2072.84401922314
2551,17055,UP,WEST FRANKFORT,UNION PACIFIC RAILROAD COMPANY,6024.91238524473
2552,08045,UP,WEST GLENWOOD,UNION PACIFIC RAILROAD COMPANY,6421.52183724663
2553,06001,UP,WEST OAKLAND YARD,UNION PACIFIC RAILROAD COMPANY,101871.882131677
2554,06001,UP,WEST OAKLNAD YARD,UNION PACIFIC RAILROAD COMPANY,112.160376953714
2555,16005,UP,WEST POCATELLO STORAGE,UNION PACIFIC RAILROAD COMPANY,16299.0894857559
2556,20209,UP,WEST YARD,UNION PACIFIC RAILROAD COMPANY,2808.59051637877
2557,49057,UP,WEST YARD - OGDEN,UNION PACIFIC RAILROAD COMPANY,24762.4829875872
2558,27123,UP,WESTERN AVE YARD,UNION PACIFIC RAILROAD COMPANY,1889.67384854115
2559,20173,UP,WICHITA,UNION PACIFIC RAILROAD COMPANY,20190.9936756916
2560,48485,UP,WICHITA FALLS,UNION PACIFIC RAILROAD COMPANY,558.057719681725
2561,48135,UP,WILDCAT MINERALS TERMINAL,UNION PACIFIC RAILROAD COMPANY,3957.29571830906
2562,06111,UP,WILDS YARD,UNION PACIFIC RAILROAD COMPANY,817.270816962057
2563,32013,UP,WINNEMUCCA,UNION PACIFIC RAILROAD COMPANY,9336.17720540396
2564,27105,UP,WORTHINGTON,UNION PACIFIC RAILROAD COMPANY,4310.60834588375
2565,06053,UP,WUNPOST YARD,UNION PACIFIC RAILROAD COMPANY,6253.80538203245
2566,05037,UP,WYNNE,UNION PACIFIC RAILROAD COMPANY,3687.9204877064
2567,17031,UP,YARD CENTER,UNION PACIFIC RAILROAD COMPANY,22946.0049964964
2568,17031,UP,YARD CENTER INTERMODAL,UNION PACIFIC RAILROAD COMPANY,6407.31631470364
2569,06071,UP,YERMO YARD,UNION PACIFIC RAILROAD COMPANY,25505.6325500934
2570,04027,UP,YUMA YARD,UNION PACIFIC RAILROAD COMPANY,8375.61040548118
2571,42003,URR,BESSEMER,"UNION RAILROAD COMPANY, LLC",15209.0318270557
2572,42003,URR,CLAIRTON COKE WORKS,"UNION RAILROAD COMPANY, LLC",271.965572359199
2573,42003,URR,CLAIRTON YARDS,"UNION RAILROAD COMPANY, LLC",6275.13786351065
2574,42003,URR,CONNELLY,"UNION RAILROAD COMPANY, LLC",24668.4264372622
2575,42003,URR,DUQUESNE,"UNION RAILROAD COMPANY, LLC",24425.6621628971
2576,42003,URR,DUQUESNE COAL DOCK,"UNION RAILROAD COMPANY, LLC",11673.7739412132
2577,42003,URR,HALL,"UNION RAILROAD COMPANY, LLC",2693.12181687387
2578,42003,URR,IRVIN YARDS,"UNION RAILROAD COMPANY, LLC",23976.0899243174
2579,42003,URR,KENNEY,"UNION RAILROAD COMPANY, LLC",23284.1110060968
2580,42003,URR,MONONGAHELA JCT,"UNION RAILROAD COMPANY, LLC",8169.19793589712
2581,42003,URR,SOUTH DUQUESNE,"UNION RAILROAD COMPANY, LLC",3496.48833518034
2582,42003,URR,THOMSON WORKS,"UNION RAILROAD COMPANY, LLC",11386.0764903597
2583,48141,USG,BIGGS AAF YARD,U.S. GOVERNMENT,8903.26763246992
2584,53035,USG,BREMERTON NAVAL,U.S. GOVERNMENT,2146.3984599862
2585,34025,USG,EARL NWS INTERCHANGE,U.S. GOVERNMENT,1772.29600251162
2586,34025,USG,EARLE,U.S. GOVERNMENT,9984.76346733465
2587,34025,USG,EARLE NWS INTERCHANGE,U.S. GOVERNMENT,7107.85553201193
2588,34025,USG,EARLE WATERSIDE,U.S. GOVERNMENT,1814.51055566543
2589,02020,USG,FORT RICHARDSON,U.S. GOVERNMENT,9788.38152296195
2590,47125,USG,FT CAMPBELL,U.S. GOVERNMENT,2225.73276968314
2591,13039,USG,KINGS BAY,U.S. GOVERNMENT,1105.59112265733
2592,40121,USG,MCALESTER AMMO DEPOT,U.S. GOVERNMENT,4654.15239167775
2593,12009,USG,NASA,U.S. GOVERNMENT,1821.21007343664
2594,06059,USG,NWS SEAL BEACH YARD,U.S. GOVERNMENT,1551.73581307764
2595,06013,USG,PORT CHICAGO NAD YARD,U.S. GOVERNMENT,10568.6841537797
2596,45011,USG,SRS RAIL,U.S. GOVERNMENT,1519.68904711607
2597,42069,USG,STEAMTOWN,U.S. GOVERNMENT,1272.98370831728
2598,37019,USG,SUNNY POINT,U.S. GOVERNMENT,14058.3008823531
2599,41049,USG,UMATILLA YARD,U.S. GOVERNMENT,9283.44583842961
2600,41059,USG,UMATILLA YARD,U.S. GOVERNMENT,589.008661483791
2601,06111,USG,WILDS YARD,U.S. GOVERNMENT,4427.05271109035
2602,49007,UTAH,HIAWATHA,UTAH RAILWAY COMPANY,9146.36220580694
2603,49007,UTAH,MARTIN,UTAH RAILWAY COMPANY,7965.39525518073
2604,49015,UTAH,MOHRLAND,UTAH RAILWAY COMPANY,2490.6707012647
2605,06111,VCRR,INDUSTRIAL PLAZA YARD,VENTURA COUNTY RAILROAD COMPANY,3660.86050435931
2606,28149,VSOR,BALLGROUND,"VICKSBURG SOUTHERN RAILROAD, LLC",11560.9741918863
2607,50007,VTR,BURLINGTON,"VERMONT RAILWAY, INC.",744.564949150962
2608,50001,VTR,MIDDLEBURY,"VERMONT RAILWAY, INC.",2867.44819426487
2609,50019,VTR,NEWPORT,"VERMONT RAILWAY, INC.",11132.7402007542
2610,50021,VTR,RUTLAND WEST,"VERMONT RAILWAY, INC.",396.186073924975
2611,50021,VTR,RUTLAND WEST YARD,"VERMONT RAILWAY, INC.",3857.11334993265
2612,50005,VTR,ST. JOHNSBURY,"VERMONT RAILWAY, INC.",5997.49095958974
2613,36101,WCOR,GANG MILLS,WELLSBORO & CORNING RAILROAD COMPANY,137.671874878362
2614,39151,WE,ASHLAND OIL,WHEELING & LAKE ERIE RAILWAY COMPANY,3723.65814387204
2615,39151,WE,BREWSTER,WHEELING & LAKE ERIE RAILWAY COMPANY,24333.2468059816
2616,39153,WE,BRITTAIN,WHEELING & LAKE ERIE RAILWAY COMPANY,7826.15666420273
2617,42003,WE,CLAIRTON,WHEELING & LAKE ERIE RAILWAY COMPANY,4438.08927967487
2618,42003,WE,CLAIRTON YARD,WHEELING & LAKE ERIE RAILWAY COMPANY,1448.4825482729
2619,39151,WE,EAST END,WHEELING & LAKE ERIE RAILWAY COMPANY,1799.0078933861
2620,42003,WE,MIFFLIN JUNCTION,WHEELING & LAKE ERIE RAILWAY COMPANY,9350.9129269558
